date,raw_value,signal
2011-02-17,,0
2011-02-18,,0
2011-02-21,,0
2011-02-22,,0
2011-02-23,,0
2011-02-24,,0
2011-02-25,,0
2011-02-28,,0
2011-03-01,,0
2011-03-02,,0
2011-03-03,,0
2011-03-04,,0
2011-03-07,,0
2011-03-08,,0
2011-03-09,,0
2011-03-10,,0
2011-03-11,,0
2011-03-14,,0
2011-03-15,,0
2011-03-16,,0
2011-03-17,,0
2011-03-18,,0
2011-03-21,,0
2011-03-22,,0
2011-03-23,,0
2011-03-24,,0
2011-03-25,,0
2011-03-28,,0
2011-03-29,,0
2011-03-30,,0
2011-03-31,,0
2011-04-01,,0
2011-04-06,,0
2011-04-07,,0
2011-04-08,,0
2011-04-11,,0
2011-04-12,,0
2011-04-13,,0
2011-04-14,,0
2011-04-15,,0
2011-04-18,,0
2011-04-19,,0
2011-04-20,,0
2011-04-21,,0
2011-04-22,,0
2011-04-25,,0
2011-04-26,,0
2011-04-27,,0
2011-04-28,,0
2011-04-29,,0
2011-05-03,,0
2011-05-04,,0
2011-05-05,,0
2011-05-06,,0
2011-05-09,,0
2011-05-10,,0
2011-05-11,,0
2011-05-12,,0
2011-05-13,,0
2011-05-16,,0
2011-05-17,,0
2011-05-18,,0
2011-05-19,,0
2011-05-20,,0
2011-05-23,,0
2011-05-24,,0
2011-05-25,,0
2011-05-26,,0
2011-05-27,,0
2011-05-30,,0
2011-05-31,,0
2011-06-01,,0
2011-06-02,,0
2011-06-03,,0
2011-06-07,,0
2011-06-08,,0
2011-06-09,,0
2011-06-10,,0
2011-06-13,,0
2011-06-14,,0
2011-06-15,,0
2011-06-16,,0
2011-06-17,,0
2011-06-20,,0
2011-06-21,,0
2011-06-22,,0
2011-06-23,,0
2011-06-24,,0
2011-06-27,,0
2011-06-28,,0
2011-06-29,,0
2011-06-30,,0
2011-07-01,,0
2011-07-04,,0
2011-07-05,,0
2011-07-06,,0
2011-07-07,,0
2011-07-08,,0
2011-07-11,,0
2011-07-12,,0
2011-07-13,,0
2011-07-14,,0
2011-07-15,,0
2011-07-18,,0
2011-07-19,,0
2011-07-20,,0
2011-07-21,,0
2011-07-22,,0
2011-07-25,,0
2011-07-26,,0
2011-07-27,,0
2011-07-28,,0
2011-07-29,,0
2011-08-01,,0
2011-08-02,0.02049732407833403,0
2011-08-03,0.019851320069803273,0
2011-08-04,0.01996938948913559,0
2011-08-05,0.021806537961749202,0
2011-08-08,0.024766052529046963,0
2011-08-09,0.02533452499935513,0
2011-08-10,0.024663599405002685,0
2011-08-11,0.0241550898474271,0
2011-08-12,0.023912193506729518,0
2011-08-15,0.023135030352479748,0
2011-08-16,0.02360682897944412,0
2011-08-17,0.02394175061565655,0
2011-08-18,0.024934355001677323,0
2011-08-19,0.025973360815771035,0
2011-08-22,0.026954686038560473,0
2011-08-23,0.025922194076231225,0
2011-08-24,0.026054649374880022,0
2011-08-25,0.024273919670857014,0
2011-08-26,0.024942478002975346,0
2011-08-29,0.02473579936832543,0
2011-08-30,0.024782078887383388,0
2011-08-31,0.02521656519860179,0
2011-09-01,0.025874358809344834,0
2011-09-02,0.026600004651736148,0
2011-09-05,0.02817770343085453,0
2011-09-06,0.028895564211370718,0
2011-09-07,0.027199225409687555,0
2011-09-08,0.02751006886804583,0
2011-09-09,0.027803803920917768,0
2011-09-13,0.02884744710200704,0
2011-09-14,0.028454055566283165,0
2011-09-15,0.028292049080275446,0
2011-09-16,0.02792723714540262,0
2011-09-19,0.02912626066084733,0
2011-09-20,0.028857854824475906,0
2011-09-21,0.02696470053599031,0
2011-09-22,0.029125711983785017,0
2011-09-23,0.030513754059023408,0
2011-09-26,0.03249278040687015,0
2011-09-27,0.031633358646769465,0
2011-09-28,0.03232532515627501,0
2011-09-29,0.03363243791079463,0
2011-09-30,0.03399570539381552,0
2011-10-10,0.03523374391484356,0
2011-10-11,0.03522909795997892,0
2011-10-12,0.032657464894212174,0
2011-10-13,0.031856324511743396,0
2011-10-14,0.03255788584416578,0
2011-10-17,0.03208361448558524,0
2011-10-18,0.03427050368992872,0
2011-10-19,0.03463433024670785,0
2011-10-20,0.03627731835561527,0
2011-10-21,0.0367003940925796,0
2011-10-24,0.03486543985305835,0
2011-10-25,0.03310975222304723,0
2011-10-26,0.032647652544937844,0
2011-10-27,0.03281765024388321,0
2011-10-28,0.033058603156727887,0
2011-10-31,0.03332768783690898,0
2011-11-01,0.03348710715816541,0
2011-11-02,0.032661170394658295,0
2011-11-03,0.03242778668516464,0
2011-11-04,0.031984671492954406,0
2011-11-07,0.03229925302798072,0
2011-11-08,0.03288074857610859,0
2011-11-09,0.03276144417420656,0
2011-11-10,0.03482015316071733,0
2011-11-11,0.0344432257555192,0
2011-11-14,0.03314424333236034,0
2011-11-15,0.0323610165093624,0
2011-11-16,0.03441629421524788,0
2011-11-17,0.03440132535276695,0
2011-11-18,0.03581905904664511,0
2011-11-21,0.03565852014744344,0
2011-11-22,0.03593173041458152,0
2011-11-23,0.036844473276333244,0
2011-11-24,0.036520756057619834,0
2011-11-25,0.03703418170066104,0
2011-11-28,0.03666124159333059,0
2011-11-29,0.03583828543742279,0
2011-11-30,0.0384453190606956,0
2011-12-01,0.03787924613041735,0
2011-12-02,0.039058053194135155,0
2011-12-05,0.04035859705623888,0
2011-12-06,0.0401891560488461,0
2011-12-07,0.039892307636358856,0
2011-12-08,0.039884526047689745,0
2011-12-09,0.040497345753422745,0
2011-12-12,0.04118053797641456,0
2011-12-13,0.04265688979574339,0
2011-12-14,0.043596013548390614,0
2011-12-15,0.04518140772886148,0
2011-12-16,0.04379089897738826,0
2011-12-19,0.04387901204835087,0
2011-12-20,0.04408924192546748,0
2011-12-21,0.045085660529870876,0
2011-12-22,0.04529820844209859,0
2011-12-23,0.04460850138358332,0
2011-12-26,0.04530681215208867,0
2011-12-27,0.046440835299074675,0
2011-12-28,0.04639201113734145,0
2011-12-29,0.04641725896864972,0
2011-12-30,0.04544565518088967,0
2012-01-04,0.04563220298548057,0
2012-01-05,0.04683170584191366,0
2012-01-06,0.04663396428966572,0
2012-01-09,0.04446344910471743,0
2012-01-10,0.042061864507963134,0
2012-01-11,0.04213944816236099,0
2012-01-12,0.0424260374098158,0
2012-01-13,0.043684705960339194,0
2012-01-16,0.04509178029812202,0
2012-01-17,0.042060545000597784,0
2012-01-18,0.04341835953390756,0
2012-01-19,0.042623828975346,0
2012-01-20,0.041744286295026085,0
2012-01-30,0.04261651452909487,0
2012-01-31,0.04237234840441509,0
2012-02-01,0.04286805724618234,0
2012-02-02,0.04126426166569426,0
2012-02-03,0.04062812726165031,0
2012-02-06,0.040080287665672475,0
2012-02-07,0.04131516251010099,0
2012-02-08,0.039217761595074584,0
2012-02-09,0.038728884961303105,0
2012-02-10,0.03884533604496857,0
2012-02-13,0.038799401132149754,0
2012-02-14,0.039012511888404745,0
2012-02-15,0.038090182240609116,0
2012-02-16,0.0383336366101716,0
2012-02-17,0.03835869467796426,0
2012-02-20,0.038431475106861235,0
2012-02-21,0.037719964969763514,0
2012-02-22,0.03680233185313068,0
2012-02-23,0.036633368708610975,0
2012-02-24,0.03580127403827254,0
2012-02-27,0.03525964502085487,0
2012-02-28,0.03529137565760919,0
2012-02-29,0.036179522987683635,0
2012-03-01,0.03604393691491234,0
2012-03-02,0.03484881871586567,0
2012-03-05,0.03525721531301801,0
2012-03-06,0.036271932742354795,0
2012-03-07,0.036854597036825726,0
2012-03-08,0.036079158742479994,0
2012-03-09,0.03547517209882176,0
2012-03-12,0.03566270654163708,0
2012-03-13,0.03493947297538576,0
2012-03-14,0.036919269887579695,0
2012-03-15,0.037275625484767705,0
2012-03-16,0.03642122186297668,0
2012-03-19,0.03601123646905409,0
2012-03-20,0.03715053389180293,0
2012-03-21,0.03705229921881469,0
2012-03-22,0.037204366141902805,0
2012-03-23,0.038372324597885636,0
2012-03-26,0.03838083818071023,0
2012-03-27,0.03802091250573634,0
2012-03-28,0.04003434455332507,0
2012-03-29,0.04113438599060726,0
2012-03-30,0.04073515398377126,0
2012-04-05,0.03922481023975257,0
2012-04-06,0.03902957769472588,0
2012-04-09,0.039550586856557594,0
2012-04-10,0.038881100727123585,0
2012-04-11,0.03895397446367953,0
2012-04-12,0.03752970935929931,0
2012-04-13,0.03743419006178924,0
2012-04-16,0.0374988837609472,0
2012-04-17,0.038152974298344154,0
2012-04-18,0.036566543979444685,0
2012-04-19,0.036548802181380166,0
2012-04-20,0.03585273595548226,0
2012-04-23,0.036479219935103384,0
2012-04-24,0.03648691413947985,0
2012-04-25,0.03569637596324029,0
2012-04-26,0.03562362751139792,0
2012-04-27,0.036354714604752716,0
2012-05-02,0.035091594891971285,0
2012-05-03,0.034973799467641335,0
2012-05-04,0.03448937758671938,0
2012-05-07,0.03433925318123761,0
2012-05-08,0.03444893988370105,0
2012-05-09,0.03571574348884945,0
2012-05-10,0.03576100994411226,0
2012-05-11,0.03660275831137942,0
2012-05-14,0.03748062664733916,0
2012-05-15,0.03804610684130797,0
2012-05-16,0.03942272136455896,0
2012-05-17,0.03796757047700845,0
2012-05-18,0.0395135563264184,0
2012-05-21,0.039103996959820704,0
2012-05-22,0.03821051923858749,0
2012-05-23,0.038613302662998845,0
2012-05-24,0.03924877004802475,0
2012-05-25,0.040435616542445534,0
2012-05-28,0.03916037529907428,0
2012-05-29,0.037982966523571644,0
2012-05-30,0.038044407290160356,0
2012-05-31,0.03861592354458931,0
2012-06-01,0.038621621881892075,0
2012-06-04,0.04053078094472422,0
2012-06-05,0.04036858791417766,0
2012-06-06,0.040389119861411284,0
2012-06-07,0.04071773431367841,0
2012-06-08,0.041727841525042046,0
2012-06-11,0.040455866422792384,0
2012-06-12,0.040658847885026196,0
2012-06-13,0.039543221886189986,0
2012-06-14,0.040114236468150585,0
2012-06-15,0.039884987850806616,0
2012-06-18,0.03930873843312822,0
2012-06-19,0.03977273768629845,0
2012-06-20,0.03993863114337166,0
2012-06-21,0.041024945790873256,0
2012-06-25,0.042890910387105664,0
2012-06-26,0.042985758623606006,0
2012-06-27,0.04351242115561569,0
2012-06-28,0.04419800641400994,0
2012-06-29,0.04321096958322596,0
2012-07-02,0.04257219187367989,0
2012-07-03,0.04256976515471413,0
2012-07-04,0.04269054663951652,0
2012-07-05,0.043662500955306965,0
2012-07-06,0.042967552790499026,0
2012-07-09,0.044956436534074516,0
2012-07-10,0.04544698566005079,0
2012-07-11,0.04518375181737512,0
2012-07-12,0.04457007718805189,0
2012-07-13,0.044555380365194,0
2012-07-16,0.04606574026601756,0
2012-07-17,0.04551256310556686,0
2012-07-18,0.04527311148127065,0
2012-07-19,0.04471322929526056,0
2012-07-20,0.04536449776331714,0
2012-07-23,0.04639593727953326,0
2012-07-24,0.04617305873458098,0
2012-07-25,0.046584613194571606,0
2012-07-26,0.04698821027455997,0
2012-07-27,0.04693495018104101,0
2012-07-30,0.047607148629501064,0
2012-07-31,0.04778738363381911,0
2012-08-01,0.0469207477956594,0
2012-08-02,0.0474718774716735,0
2012-08-03,0.046522971857714264,0
2012-08-06,0.045342540510655324,0
2012-08-07,0.04494826754485355,0
2012-08-08,0.04461423716534505,0
2012-08-09,0.044495475268225365,0
2012-08-10,0.04499110295582677,0
2012-08-13,0.04600769759081959,0
2012-08-14,0.04560343263520323,0
2012-08-15,0.04605512113940671,0
2012-08-16,0.04636617951626674,0
2012-08-17,0.046475245497468336,0
2012-08-20,0.04644382197624776,0
2012-08-21,0.045813366744172336,0
2012-08-22,0.04584194508941394,0
2012-08-23,0.045815998638213104,0
2012-08-24,0.04697140876694345,0
2012-08-27,0.0479737040088384,0
2012-08-28,0.04729777837591996,0
2012-08-29,0.0474065939967798,0
2012-08-30,0.04797881181485774,0
2012-08-31,0.048018587227313905,0
2012-09-03,0.04727664700488597,0
2012-09-04,0.048166090749923035,0
2012-09-05,0.04820394487801539,0
2012-09-06,0.04751264464505898,0
2012-09-07,0.044402929119959515,0
2012-09-10,0.04363251412942868,0
2012-09-11,0.04400145385297378,0
2012-09-12,0.043564410521004904,0
2012-09-13,0.04433121510877931,0
2012-09-14,0.043243943882206204,0
2012-09-17,0.044814603595743,0
2012-09-18,0.04600532318580112,0
2012-09-19,0.045686521077781275,0
2012-09-20,0.04747749553834985,0
2012-09-21,0.04773097135319501,0
2012-09-24,0.04743449085595278,0
2012-09-25,0.04794770602902367,0
2012-09-26,0.04936217538339807,0
2012-09-27,0.04714183073299889,0
2012-09-28,0.045843179012507056,0
2012-10-08,0.04604751396582414,0
2012-10-09,0.044258300944012265,0
2012-10-10,0.043849939411405005,0
2012-10-11,0.044604706292138634,0
2012-10-12,0.04470894600251021,0
2012-10-15,0.04505342895903288,0
2012-10-16,0.04480969761009289,0
2012-10-17,0.044489839006348626,0
2012-10-18,0.04330250296585021,0
2012-10-19,0.04327316961964908,0
2012-10-22,0.043060281119389046,0
2012-10-23,0.04365898823213217,0
2012-10-24,0.043719806927713704,0
2012-10-25,0.04388708065890985,0
2012-10-26,0.04510514954196517,0
2012-10-29,0.04545185077818369,0
2012-10-30,0.04478530010343997,0
2012-10-31,0.044375280623817466,0
2012-11-01,0.042744534536806614,0
2012-11-02,0.042459911999155574,0
2012-11-05,0.04263798435322203,0
2012-11-06,0.04305305690500558,0
2012-11-07,0.043212673973749234,0
2012-11-08,0.04458735600693706,0
2012-11-09,0.044721668181739144,0
2012-11-12,0.044348264569003724,0
2012-11-13,0.04569154248967859,0
2012-11-14,0.04556920693369904,0
2012-11-15,0.04669436602236534,0
2012-11-16,0.04744097362618767,0
2012-11-19,0.04749829058733409,0
2012-11-20,0.047706357152475835,0
2012-11-21,0.0467706558407973,0
2012-11-22,0.04728971861171531,0
2012-11-23,0.04681361260421938,0
2012-11-26,0.04731214042835811,0
2012-11-27,0.04854800520748262,0
2012-11-28,0.04944490077828329,0
2012-11-29,0.05016004807863294,0
2012-11-30,0.04938223821970886,0
2012-12-03,0.050404923763087105,0
2012-12-04,0.04958093567020355,0
2012-12-05,0.04694127359286346,0
2012-12-06,0.047049399709336505,0
2012-12-07,0.04561725771005718,0
2012-12-10,0.044669851368746044,0
2012-12-11,0.04507802167422455,0
2012-12-12,0.0448459154986096,0
2012-12-13,0.04571749973652743,0
2012-12-14,0.042245432560444655,0
2012-12-17,0.041894790262315226,0
2012-12-18,0.041833389556891414,0
2012-12-19,0.0416209475538654,0
2012-12-20,0.04125866644023879,0
2012-12-21,0.041744045258743034,0
2012-12-24,0.04149190884026433,0
2012-12-25,0.03962177932567394,0
2012-12-26,0.039270985146183594,0
2012-12-27,0.03983845679971841,0
2012-12-28,0.03900533518561677,0
2012-12-31,0.03791135504514069,0
2013-01-04,0.03697709633635588,0
2013-01-07,0.03673539584224999,0
2013-01-08,0.03687761467683939,0
2013-01-09,0.036973544464548785,0
2013-01-10,0.03645818818627647,0
2013-01-11,0.037644824137818965,0
2013-01-14,0.03531682305984692,0
2013-01-15,0.0347895611148249,0
2013-01-16,0.03523658811130622,0
2013-01-17,0.036056504988717084,0
2013-01-18,0.03519969076486284,0
2013-01-21,0.034976450504102745,0
2013-01-22,0.035515529415162186,0
2013-01-23,0.03535267351326442,0
2013-01-24,0.03591298870978743,0
2013-01-25,0.0362438540191756,0
2013-01-28,0.03432188685615006,0
2013-01-29,0.033829043883430866,0
2013-01-30,0.03325342019106607,0
2013-01-31,0.03325715860511931,0
2013-02-01,0.03236454453981819,0
2013-02-04,0.03232553111890033,0
2013-02-05,0.03222047011553723,0
2013-02-06,0.032084997242873704,0
2013-02-07,0.03238959292095079,0
2013-02-08,0.03194746321267455,0
2013-02-18,0.03206864715602079,0
2013-02-19,0.03319296661448121,0
2013-02-20,0.032893497943162125,0
2013-02-21,0.03484136812019997,0
2013-02-22,0.03510872929943924,0
2013-02-25,0.03460335376335361,0
2013-02-26,0.03545111133924301,0
2013-02-27,0.035011759965097755,0
2013-02-28,0.03348050965028417,0
2013-03-01,0.033512968094092585,0
2013-03-04,0.03619781951942651,0
2013-03-05,0.03459228864550519,0
2013-03-06,0.0338414361784883,0
2013-03-07,0.034578134222497774,0
2013-03-08,0.03490206117975143,0
2013-03-11,0.035086540702306365,0
2013-03-12,0.035977553883991806,0
2013-03-13,0.03665961397049074,0
2013-03-14,0.03644569403085601,0
2013-03-15,0.036143589124465976,0
2013-03-18,0.03729021039664963,0
2013-03-19,0.036923610405736336,0
2013-03-20,0.035264890986364254,0
2013-03-21,0.03487130305046921,0
2013-03-22,0.03466479885519194,0
2013-03-25,0.035229307044655954,0
2013-03-26,0.036177128596922195,0
2013-03-27,0.03667812863097873,0
2013-03-28,0.0390487175396307,0
2013-03-29,0.038850958632050764,0
2013-04-01,0.038871437179950924,0
2013-04-02,0.03951669191339519,0
2013-04-03,0.039834164163094016,0
2013-04-08,0.04013035149433486,0
2013-04-09,0.03988713688604357,0
2013-04-10,0.04009194721579171,0
2013-04-11,0.040222184493506195,0
2013-04-12,0.04077763104259388,0
2013-04-15,0.041860361570277387,0
2013-04-16,0.04179327334353019,0
2013-04-17,0.041525775163460746,0
2013-04-18,0.04116734062458801,0
2013-04-19,0.03938244835551976,0
2013-04-22,0.03901642172621507,0
2013-04-23,0.04120333195504844,0
2013-04-24,0.04015667865767684,0
2013-04-25,0.041233340237256735,0
2013-04-26,0.04335703863898538,0
2013-05-02,0.043418351500548916,0
2013-05-03,0.04210596555415344,0
2013-05-06,0.040994540897309764,0
2013-05-07,0.04098209792475279,0
2013-05-08,0.040384001813739225,0
2013-05-09,0.040660927745754,0
2013-05-10,0.04037573172855917,0
2013-05-13,0.04041145675661947,0
2013-05-14,0.04131312625460897,0
2013-05-15,0.04085164100035156,0
2013-05-16,0.039970228359381146,0
2013-05-17,0.0388888147614386,0
2013-05-20,0.03814343227098405,0
2013-05-21,0.03775897433742726,0
2013-05-22,0.03810532142019246,0
2013-05-23,0.03889933712826274,0
2013-05-24,0.038307423400883785,0
2013-05-27,0.03808242445737056,0
2013-05-28,0.03741196970230583,0
2013-05-29,0.037112617926791346,0
2013-05-30,0.037250068642222155,0
2013-05-31,0.037722212904325994,0
2013-06-03,0.03782588366730797,0
2013-06-04,0.03868886343725719,0
2013-06-05,0.03861043202492562,0
2013-06-06,0.03951325912096654,0
2013-06-07,0.040389619069664665,0
2013-06-13,0.042749615506356635,0
2013-06-14,0.041861285584423945,0
2013-06-17,0.04188959944925378,0
2013-06-18,0.0417474810291842,0
2013-06-19,0.04158429371871264,0
2013-06-20,0.04241027731174806,0
2013-06-21,0.04407382360134246,0
2013-06-24,0.048653129011235044,0
2013-06-25,0.04872149202503397,0
2013-06-26,0.04891774410709722,0
2013-06-27,0.04949979687293747,0
2013-06-28,0.04860903739531531,0
2013-07-01,0.04796092779265278,0
2013-07-02,0.04720926600858237,0
2013-07-03,0.04748342456250125,0
2013-07-04,0.04721502686044013,0
2013-07-05,0.0472456111091916,0
2013-07-08,0.04945606361042242,0
2013-07-09,0.049081724766799756,0
2013-07-10,0.046664683550687355,0
2013-07-11,0.04409917149649876,0
2013-07-12,0.045059346564182146,0
2013-07-15,0.04396885463227308,0
2013-07-16,0.04347013432535556,0
2013-07-17,0.04393395541384232,0
2013-07-18,0.04442813960477101,0
2013-07-19,0.04559375578049368,0
2013-07-22,0.04451578368400053,0
2013-07-23,0.042648246542142366,0
2013-07-24,0.04243669154269002,0
2013-07-25,0.04410204984400785,0
2013-07-26,0.04437043066774286,0
2013-07-29,0.045768888005985775,0
2013-07-30,0.045404667026779005,0
2013-07-31,0.04531942040604426,0
2013-08-01,0.043770202769624164,0
2013-08-02,0.04368261729696095,0
2013-08-05,0.04263832526855479,0
2013-08-06,0.04215228782865271,0
2013-08-07,0.042304769455493274,0
2013-08-08,0.041497807435559864,0
2013-08-09,0.041386625923044276,0
2013-08-12,0.0397039978549322,0
2013-08-13,0.03879207625981182,0
2013-08-14,0.038744712357649404,0
2013-08-15,0.03943718271114129,0
2013-08-16,0.040564810245865085,0
2013-08-19,0.039022998384683705,0
2013-08-20,0.03858110169072029,0
2013-08-21,0.03891167390137548,0
2013-08-22,0.039250260066631806,0
2013-08-23,0.04008157156146426,0
2013-08-26,0.039377985898001996,0
2013-08-27,0.0390672716823061,0
2013-08-28,0.0388665295847193,0
2013-08-29,0.039452967537625894,0
2013-08-30,0.04059202084671678,0
2013-09-02,0.04029754275445118,0
2013-09-03,0.03921098540016888,0
2013-09-04,0.03897415441969327,0
2013-09-05,0.03894064537511436,0
2013-09-06,0.03849293633138143,0
2013-09-09,0.03624744506874742,0
2013-09-10,0.03552488511401563,0
2013-09-11,0.03500499570027145,0
2013-09-12,0.034630082472081006,0
2013-09-13,0.034861195166857165,0
2013-09-16,0.035087788429133085,0
2013-09-17,0.037002837649494275,0
2013-09-18,0.03688249882849907,0
2013-09-23,0.036099211193572185,0
2013-09-24,0.036372472207775335,0
2013-09-25,0.03670437743083178,0
2013-09-26,0.03834975659395587,0
2013-09-27,0.03804885527484256,0
2013-09-30,0.03747293452414695,0
2013-10-08,0.036567401552855816,0
2013-10-09,0.035633458506902374,0
2013-10-10,0.03646181153135167,0
2013-10-11,0.035227517835747346,0
2013-10-14,0.03443840960909349,0
2013-10-15,0.0345466281002493,0
2013-10-16,0.03588202454129993,0
2013-10-17,0.035969986418424735,0
2013-10-18,0.03562428551002418,0
2013-10-21,0.03417385965199473,0
2013-10-22,0.034689129651069295,0
2013-10-23,0.03579053919836325,0
2013-10-24,0.03598509788582375,0
2013-10-25,0.03763128685003385,0
2013-10-28,0.03796900773412684,0
2013-10-29,0.03853478360663264,0
2013-10-30,0.03821709912998799,0
2013-10-31,0.04059752750288686,0
2013-11-01,0.04068743010796888,0
2013-11-04,0.04042381841612976,0
2013-11-05,0.03955302896764547,0
2013-11-06,0.04018419767551411,0
2013-11-07,0.03995567587177282,0
2013-11-08,0.04063165065290184,0
2013-11-11,0.03947504983222558,0
2013-11-12,0.03868475257388905,0
2013-11-13,0.03972933312022583,0
2013-11-14,0.03863747514116823,0
2013-11-15,0.03626716510039487,0
2013-11-18,0.03351294265966804,0
2013-11-19,0.033495309338234976,0
2013-11-20,0.032498821573843484,0
2013-11-21,0.032829905718633146,0
2013-11-22,0.033579260851412336,0
2013-11-25,0.034238752706889676,0
2013-11-26,0.03437024374011239,0
2013-11-27,0.034131411348768376,0
2013-11-28,0.03463296809787467,0
2013-11-29,0.035115192686099875,0
2013-12-02,0.03527950176882896,0
2013-12-03,0.034940258080372925,0
